annotCls,ecg,anomalyScore,multiStepBestPredictions.1
0,934,0.0,933.85496877
0,934,0.0,934.85496877
0,939,0.0,934.85496877
0,943,0.0,939.85496877
0,943,0.0,943.85496877
0,945,0.0,943.85496877
0,946,0.0,945.85496877
0,946,0.0,946.85496877
0,949,0.0,946.85496877
0,953,0.0,949.85496877
0,954,0.0,953.85496877
0,952,0.0,954.85496877
0,954,0.0,952.85496877
0,950,0.0,954.85496877
0,951,0.0,950.85496877
0,954,0.0,951.85496877
0,956,0.0,954.85496877
0,954,0.0,956.85496877
0,954,0.0,954.85496877
0,954,0.0,954.85496877
0,955,0.0,954.85496877
0,955,0.0,955.85496877
0,954,0.0,955.85496877
0,954,0.0,954.85496877
0,954,0.0,954.85496877
0,953,0.0,954.85496877
0,957,0.0,953.85496877
0,958,0.0,957.85496877
0,956,0.0,958.85496877
0,959,0.0,956.85496877
0,956,0.0,959.85496877
0,954,0.0,956.85496877
0,956,0.0,954.85496877
0,956,0.0,955.23222012
0,959,0.0,955.23222012
0,954,0.0,959.85496877
0,956,0.0,954.85496877
0,952,0.0,953.962554084
0,952,0.0,949.962554084
0,955,0.0,952.85496877
0,958,0.0,955.85496877
0,956,0.0,958.85496877
0,956,0.0,956.85496877
0,951,0.0,956.85496877
0,953,0.0,951.85496877
0,952,0.0,953.85496877
0,954,0.0,951.173787859
0,953,0.0,953.173787859
0,950,0.0,953.021651501
0,952,0.0,949.715156051
0,952,0.0,951.715156051
0,955,0.0,951.715156051
0,955,0.0,954.715156051
0,955,0.0,954.715156051
0,954,0.0,954.715156051
0,951,0.0,953.715156051
0,952,0.0,950.500609236
0,953,0.0,951.500609236
0,951,0.0,952.500609236
0,949,0.0,950.950426465
0,950,0.0,948.950426465
0,947,0.0,949.950426465
0,948,0.0,946.950426465
0,951,0.0,947.950426465
0,951,0.0,950.950426465
0,950,0.0,950.950426465
0,949,0.0,949.950426465
0,947,0.0,948.950426465
0,949,0.0,946.950426465
0,950,0.0,948.950426465
0,951,0.0,949.950426465
0,953,0.0,950.950426465
0,952,0.0,952.950426465
0,952,0.0,952.565298525
0,952,0.0,952.565298525
0,954,0.0,952.565298525
0,955,0.0,954.565298525
0,956,0.0,955.995708968
0,955,0.0,956.995708968
0,953,0.0,955.995708968
0,953,0.0,953.995708968
0,955,0.0,953.096996277
0,957,0.0,955.067897394
0,956,0.0,957.067897394
0,953,0.0,956.067897394
0,950,0.0,953.067897394
0,953,0.0,949.147528176
0,955,0.0,952.147528176
0,956,0.0,955.303269723
0,954,0.0,956.303269723
0,953,0.0,954.303269723
0,953,0.0,952.612288806
0,953,0.0,952.428602164
0,957,0.0,952.600021515
0,962,0.0,956.720015061
0,966,0.0,961.720015061
0,967,0.0,965.720015061
0,966,0.0,966.720015061
0,970,0.0,965.720015061
0,972,0.0,969.720015061
0,975,0.0,971.720015061
0,974,0.0,974.720015061
0,975,0.0,973.720015061
0,975,0.0,974.720015061
0,978,0.0,974.720015061
0,980,0.0,977.720015061
0,981,0.0,979.720015061
0,980,0.0,980.720015061
0,977,0.0,979.720015061
0,976,0.0,976.720015061
0,976,0.0,975.720015061
0,976,0.0,975.720015061
0,975,0.0,975.720015061
0,975,0.0,974.720015061
0,976,0.0,974.720015061
0,974,0.0,975.720015061
0,971,0.0,973.720015061
0,972,0.0,970.720015061
0,970,0.0,971.720015061
0,972,0.0,969.720015061
0,972,0.0,971.720015061
0,976,0.0,971.720015061
0,981,0.0,975.720015061
0,983,0.0,980.720015061
0,977,0.0,982.720015061
0,969,0.0,976.720015061
0,966,0.0,968.720015061
0,964,0.0,965.720015061
0,963,0.0,963.720015061
0,960,0.0,962.720015061
0,959,0.0,959.720015061
0,955,0.0,958.720015061
0,953,0.0,954.720015061
0,951,0.0,952.720015061
0,951,0.0,950.204010542
0,954,0.0,950.204010542
0,954,0.0,953.204010542
0,953,0.0,954.34280738
0,952,0.0,953.239965166
0,951,0.0,951.867975616
0,950,0.0,950.867975616
0,951,0.0,949.867975616
0,954,0.0,950.867975616
0,956,0.0,953.867975616
0,955,0.0,956.807582931
0,953,0.0,955.807582931
0,953,0.0,953.807582931
0,954,0.0,952.965308052
0,955,0.0,953.975715636
0,955,0.0,955.283000945
0,951,0.0,955.283000945
0,951,0.0,951.283000945
0,949,0.0,951.283000945
0,944,0.0,949.283000945
0,938,0.0,944.283000945
0,928,0.0,938.283000945
0,926,0.0,928.283000945
0,918,0.0,926.283000945
0,911,0.0,918.283000945
0,916,0.0,911.283000945
0,934,0.075,916.283000945
0,961,0.1,934.283000945
0,991,0.075,961.283000945
0,1021,0.05,991.283000945
0,1064,0.075,1021.28300095
0,1121,0.125,1064.28300095
0,1170,0.05,1120.81158822
0,1202,0.0,1170.28300095
0,1218,0.0,1202.28300095
0,1230,0.0,1218.28300095
0,1242,0.0,1230.28300095
0,1252,0.0,1242.28300095
0,1234,0.0,1252.28300095
0,1175,0.5,1234.28300095
0,1083,0.2,1175.74629091
0,990,0.075,1082.81158822
0,937,0.55,989.811588221
0,921,0.925,937.746290911
0,928,0.025,921.85496877
0,939,0.1,928.283000945
0,946,0.075,996.0
0,942,0.0,946.283000945
0,943,0.025,942.283000945
0,946,0.0,943.283000945
0,945,0.0,946.283000945
0,944,0.025,945.283000945
0,943,0.025,944.283000945
0,941,0.025,943.283000945
0,940,0.0,941.283000945
0,945,0.0,940.283000945
0,944,0.0,945.283000945
0,941,0.0,944.283000945
0,939,0.0,941.283000945
0,937,0.0,939.283000945
0,940,0.0,937.283000945
0,943,0.0,940.283000945
0,944,0.0,943.283000945
0,942,0.0,944.283000945
0,941,0.0,942.283000945
0,940,0.0,941.283000945
0,940,0.0,940.283000945
0,943,0.0,940.283000945
0,941,0.0,943.283000945
0,942,0.0,941.283000945
0,940,0.0,942.283000945
0,937,0.0,940.283000945
0,940,0.0,937.283000945
0,942,0.0,940.283000945
0,942,0.0,942.283000945
0,943,0.0,942.283000945
0,939,0.0,943.283000945
0,937,0.0,939.283000945
0,940,0.0,937.283000945
0,940,0.0,940.283000945
0,940,0.0,940.283000945
0,941,0.0,940.283000945
0,938,0.0,941.283000945
0,936,0.0,938.283000945
0,940,0.0,936.283000945
0,940,0.0,940.283000945
0,942,0.0,940.283000945
0,941,0.0,942.283000945
0,940,0.0,941.283000945
0,938,0.0,940.283000945
0,941,0.0,938.283000945
0,942,0.0,941.283000945
0,943,0.0,942.283000945
0,941,0.0,944.06879411
0,941,0.0,942.06879411
0,938,0.0,941.148155877
0,938,0.0,938.103709114
0,940,0.0,938.103709114
0,942,0.0,940.103709114
0,941,0.0,942.103709114
0,942,0.0,941.67259638
0,938,0.0,942.170817466
0,939,0.0,938.419572226
0,939,0.0,939.419572226
0,941,0.0,939.419572226
0,942,0.0,941.419572226
0,939,0.0,942.893700558
0,937,0.0,939.925590391
0,938,0.0,937.925590391
0,942,0.0,938.925590391
0,941,0.0,942.925590391
0,941,0.0,942.847913274
0,938,0.0,941.993539291
0,938,0.0,938.695477504
0,937,0.0,938.695477504
0,939,0.0,937.695477504
0,942,0.0,939.695477504
0,940,0.0,942.695477504
0,937,0.0,941.386834253
0,936,0.0,938.386834253
0,936,0.0,937.386834253
0,942,0.0,937.386834253
0,941,0.0,943.386834253
0,939,0.0,943.770783977
0,936,0.0,940.639548784
0,935,0.0,937.639548784
0,936,0.0,936.639548784
0,938,0.0,937.639548784
0,940,0.0,939.639548784
0,940,0.0,941.639548784
0,939,0.0,941.639548784
0,939,0.0,940.639548784
0,939,0.0,940.639548784
0,939,0.0,940.639548784
0,940,0.0,940.639548784
0,939,0.0,941.639548784
0,937,0.0,940.639548784
0,936,0.0,938.639548784
0,939,0.0,937.639548784
0,941,0.0,940.639548784
0,943,0.0,942.639548784
0,945,0.0,944.747684149
0,945,0.0,946.747684149
0,945,0.0,946.747684149
0,950,0.0,946.747684149
0,952,0.0,951.747684149
0,955,0.0,953.747684149
0,958,0.0,956.747684149
0,958,0.0,959.747684149
0,957,0.0,959.747684149
0,960,0.0,958.747684149
0,961,0.0,961.747684149
0,962,0.0,962.747684149
0,964,0.0,963.747684149
0,961,0.0,965.747684149
0,958,0.0,962.747684149
0,960,0.0,959.747684149
0,961,0.0,961.747684149
0,963,0.0,962.747684149
0,962,0.0,964.747684149
0,963,0.0,963.747684149
0,959,0.0,964.747684149
0,960,0.0,960.747684149
0,962,0.0,961.747684149
0,965,0.0,963.747684149
0,963,0.0,966.747684149
0,960,0.0,964.747684149
0,962,0.0,961.747684149
0,961,0.0,963.747684149
0,963,0.0,962.747684149
0,964,0.0,964.747684149
0,964,0.0,965.747684149
0,962,0.0,965.747684149
0,961,0.0,963.747684149
0,962,0.0,962.747684149
0,964,0.0,963.747684149
0,965,0.0,965.747684149
0,963,0.0,966.747684149
0,962,0.0,964.747684149
0,960,0.0,963.747684149
0,960,0.0,961.747684149
0,962,0.0,961.747684149
0,962,0.0,963.747684149
0,960,0.0,963.747684149
0,956,0.0,961.747684149
0,958,0.0,957.747684149
0,955,0.0,959.747684149
0,959,0.0,956.747684149
0,960,0.0,960.747684149
0,959,0.0,961.747684149
0,956,0.0,960.747684149
0,957,0.0,957.747684149
0,959,0.0,958.747684149
0,957,0.0,960.747684149
0,958,0.0,958.747684149
0,957,0.0,959.747684149
0,955,0.0,958.747684149
0,955,0.0,956.747684149
0,955,0.0,956.747684149
0,957,0.0,956.747684149
0,959,0.0,958.747684149
0,959,0.0,960.747684149
0,958,0.0,960.747684149
0,953,0.0,959.747684149
0,952,0.0,954.747684149
0,956,0.0,953.747684149
0,957,0.0,957.747684149
0,955,0.0,958.747684149
0,954,0.0,956.747684149
0,953,0.0,955.747684149
0,954,0.0,954.747684149
0,955,0.0,955.747684149
0,954,0.0,956.747684149
0,953,0.0,955.747684149
0,950,0.0,954.747684149
0,952,0.0,951.747684149
0,952,0.0,953.747684149
0,954,0.0,953.747684149
0,953,0.0,955.747684149
0,955,0.0,954.747684149
0,955,0.0,956.747684149
0,952,0.0,956.747684149
0,953,0.0,953.747684149
0,957,0.0,954.747684149
0,956,0.0,958.747684149
0,957,0.0,957.747684149
0,954,0.0,958.747684149
0,952,0.0,955.747684149
0,954,0.0,953.747684149
0,957,0.0,955.747684149
0,958,0.0,958.747684149
0,960,0.0,959.747684149
0,961,0.0,961.747684149
0,958,0.0,962.747684149
0,963,0.0,959.747684149
0,965,0.0,964.747684149
0,968,0.0,966.747684149
0,969,0.0,969.747684149
0,969,0.0,970.747684149
0,969,0.0,970.747684149
0,968,0.0,970.747684149
0,975,0.0,969.747684149
0,978,0.0,976.747684149
0,979,0.0,979.747684149
0,979,0.0,980.747684149
0,981,0.0,980.747684149
0,981,0.0,982.747684149
0,983,0.0,982.747684149
0,982,0.0,984.747684149
0,980,0.0,983.747684149
0,977,0.0,981.747684149
0,971,0.0,978.747684149
0,976,0.0,972.747684149
0,980,0.0,977.747684149
0,980,0.0,981.747684149
0,981,0.0,981.747684149
0,979,0.0,982.747684149
0,981,0.0,980.747684149
0,986,0.0,982.747684149
0,990,0.0,987.747684149
0,989,0.0,991.747684149
0,980,0.0,990.747684149
0,974,0.0,980.288670463
0,967,0.0,975.747684149
0,967,0.0,968.747684149
0,968,0.0,968.747684149
0,967,0.0,969.747684149
0,964,0.0,968.747684149
0,962,0.0,965.747684149
0,958,0.0,963.747684149
0,955,0.0,959.747684149
0,955,0.0,956.747684149
0,954,0.0,956.747684149
0,955,0.0,955.747684149
0,953,0.0,956.747684149
0,951,0.0,954.747684149
0,953,0.0,952.747684149
0,955,0.0,954.747684149
0,955,0.0,956.747684149
0,953,0.0,956.747684149
0,952,0.0,954.747684149
0,949,0.0,953.747684149
0,949,0.0,950.747684149
0,951,0.0,950.747684149
0,950,0.0,952.747684149
0,949,0.0,951.747684149
0,949,0.0,950.747684149
0,946,0.0,950.747684149
0,948,0.0,947.747684149
0,947,0.0,949.747684149
0,950,0.0,948.747684149
0,948,0.0,951.747684149
0,948,0.0,949.747684149
0,947,0.0,949.747684149
0,947,0.0,948.747684149
0,949,0.0,948.747684149
0,945,0.0,950.747684149
0,938,0.0,945.831448527
0,930,0.0,939.747684149
0,925,0.0,930.831448527
0,922,0.0,926.747684149
0,920,0.0,922.831448527
0,911,0.0,921.747684149
0,909,0.0,911.831448527
0,916,0.0,910.747684149
0,937,0.0,917.747684149
0,958,0.0,938.747684149
0,974,0.0,959.747684149
0,987,0.0,975.747684149
0,1003,0.0,988.747684149
0,1027,0.0,1004.74768415
0,1063,0.05,1028.74768415
0,1113,0.125,1063.74629091
0,1157,0.075,1113.74629091
0,1190,0.0,1157.74629091
0,1210,0.0,1234.0
0,1219,0.0,1211.74768415
0,1204,0.025,1220.74768415
0,1153,0.375,1204.83144853
0,1076,0.6,1153.74629091
0,995,0.1,1076.74629091
0,941,0.575,995.746290911
0,914,0.475,864.0
0,913,0.1,913.998478139
0,925,0.05,898.023378904
0,936,0.0,910.023378904
0,943,0.025,921.023378904
0,942,0.025,928.023378904
0,940,0.0,927.023378904
0,937,0.0,929.216365233
0,941,0.0,926.216365233
0,941,0.0,930.216365233
0,943,0.0,934.651455663
0,942,0.0,938.556018964
0,942,0.0,937.556018964
0,938,0.0,938.589213275
0,941,0.0,935.612449292
0,942,0.0,938.612449292
0,942,0.0,941.228714505
0,941,0.0,941.760100153
0,942,0.0,940.832070107
0,939,0.0,941.582449075
0,942,0.0,939.007714353
0,941,0.0,942.007714353
0,942,0.0,941.905400047
0,940,0.0,942.333780033
0,939,0.0,940.533646023
0,937,0.0,939.533646023
0,939,0.0,937.533646023
0,942,0.0,939.533646023
0,941,0.0,942.533646023
0,939,0.0,942.273552216
0,939,0.0,939.591486551
0,937,0.0,939.591486551
0,940,0.0,937.591486551
0,940,0.0,940.591486551
0,942,0.0,940.591486551
0,942,0.0,942.591486551
0,938,0.0,943.014040586
0,938,0.0,938.70982841
0,940,0.0,938.70982841
0,941,0.0,940.70982841
0,943,0.0,941.70982841
0,941,0.0,943.796879887
0,942,0.0,941.796879887
0,937,0.0,941.957815921
0,938,0.0,937.270471145
0,941,0.0,938.270471145
0,945,0.0,941.270471145
0,941,0.0,946.089329801
0,938,0.0,942.089329801
0,937,0.0,937.562530861
0,940,0.0,936.562530861
0,939,0.0,939.562530861
0,940,0.0,938.562530861
0,939,0.0,939.562530861
0,940,0.0,938.562530861
0,938,0.0,939.562530861
0,939,0.0,937.562530861
0,942,0.0,938.562530861
0,942,0.0,941.562530861
0,942,0.0,942.593771603
0,941,0.0,942.415640122
0,941,0.0,941.290948085
0,938,0.0,940.90366366
0,943,0.0,937.932564562
0,944,0.0,942.932564562
0,946,0.0,943.932564562
0,942,0.0,945.932564562
0,943,0.0,941.932564562
0,944,0.0,941.752795193
0,946,0.0,942.752795193
0,945,0.0,944.752795193
0,944,0.0,943.752795193
0,943,0.0,942.752795193
0,942,0.0,941.752795193
0,942,0.0,940.752795193
0,942,0.0,940.826956635
0,943,0.0,941.178869645
0,942,0.0,942.425208751
0,942,0.0,941.425208751
0,937,0.0,941.297646126
0,941,0.0,936.508352288
0,941,0.0,940.508352288
0,943,0.0,941.855846602
0,941,0.0,943.599092621
0,939,0.0,941.599092621
0,934,0.0,938.819364835
0,937,0.0,933.819364835
0,940,0.0,936.819364835
0,942,0.0,939.819364835
0,940,0.0,941.819364835
0,935,0.0,940.473555384
0,935,0.0,935.473555384
0,936,0.0,935.473555384
0,939,0.0,936.473555384
0,943,0.0,939.473555384
0,941,0.0,943.473555384
0,942,0.0,941.473555384
0,942,0.0,941.731488769
0,945,0.0,942.112042138
0,948,0.0,945.078429497
0,949,0.0,948.078429497
0,951,0.0,949.078429497
0,950,0.0,951.078429497
0,952,0.0,950.078429497
0,953,0.0,952.078429497
0,956,0.0,953.078429497
0,957,0.0,956.078429497
0,959,0.0,957.078429497
0,958,0.0,959.078429497
0,955,0.0,958.078429497
0,959,0.0,955.078429497
0,959,0.0,959.078429497
0,961,0.0,959.078429497
0,960,0.0,961.078429497
0,959,0.0,960.078429497
0,959,0.0,959.078429497
0,961,0.0,959.078429497
0,960,0.0,961.078429497
0,963,0.0,960.078429497
0,963,0.0,963.078429497
0,962,0.0,963.078429497
0,960,0.0,962.078429497
0,963,0.0,960.078429497
0,964,0.0,963.078429497
0,967,0.0,964.078429497
0,966,0.0,967.078429497
0,966,0.0,966.078429497
0,964,0.0,966.078429497
0,965,0.0,964.078429497
0,966,0.0,965.078429497
0,965,0.0,966.078429497
0,962,0.0,965.078429497
0,961,0.0,962.078429497
0,958,0.0,961.078429497
0,962,0.0,958.078429497
0,963,0.0,962.078429497
0,963,0.0,963.078429497
0,963,0.0,963.078429497
0,962,0.0,963.078429497
0,959,0.0,962.078429497
0,959,0.0,959.078429497
0,959,0.0,959.078429497
0,960,0.0,959.078429497
0,960,0.0,960.078429497
0,957,0.0,960.078429497
0,959,0.0,957.078429497
0,959,0.0,959.078429497
0,961,0.0,959.078429497
0,961,0.0,961.078429497
0,961,0.0,961.078429497
0,960,0.0,961.078429497
0,959,0.0,960.078429497
0,961,0.0,959.078429497
0,963,0.0,961.078429497
0,964,0.0,963.078429497
0,963,0.0,964.078429497
0,960,0.0,963.078429497
0,957,0.0,960.078429497
0,958,0.0,957.078429497
0,959,0.0,958.078429497
0,961,0.0,959.078429497
0,956,0.0,961.078429497
0,955,0.0,956.078429497
0,953,0.0,955.078429497
0,956,0.0,953.078429497
0,955,0.0,956.078429497
0,957,0.0,955.078429497
0,956,0.0,957.078429497
0,953,0.0,956.078429497
0,952,0.0,953.078429497
0,952,0.0,952.078429497
0,953,0.0,952.078429497
0,954,0.0,953.078429497
0,954,0.0,954.078429497
0,953,0.0,954.078429497
0,951,0.0,953.078429497
0,952,0.0,951.078429497
0,954,0.0,952.078429497
0,956,0.0,954.078429497
0,955,0.0,956.078429497
0,954,0.0,955.078429497
0,952,0.0,954.078429497
0,951,0.0,952.078429497
0,952,0.0,951.078429497
0,953,0.0,952.078429497
0,952,0.0,953.078429497
0,950,0.0,952.078429497
0,949,0.0,950.078429497
0,952,0.0,949.078429497
0,957,0.0,952.078429497
0,959,0.0,957.078429497
0,959,0.0,959.078429497
0,959,0.0,959.078429497
0,960,0.0,959.078429497
0,962,0.0,960.078429497
0,963,0.0,962.078429497
0,965,0.0,963.078429497
0,966,0.0,965.078429497
0,968,0.0,966.078429497
0,965,0.0,968.078429497
0,970,0.0,965.078429497
0,974,0.0,970.078429497
0,977,0.0,974.078429497
0,975,0.0,977.078429497
0,972,0.0,975.078429497
0,972,0.0,972.078429497
0,976,0.0,972.078429497
0,976,0.0,976.078429497
0,977,0.0,976.078429497
0,978,0.0,977.078429497
0,979,0.0,978.078429497
0,977,0.0,979.078429497
0,976,0.0,977.078429497
0,972,0.0,976.078429497
0,974,0.0,972.078429497
0,976,0.0,974.078429497
0,973,0.0,976.078429497
0,971,0.0,973.078429497
0,975,0.0,971.078429497
0,975,0.0,975.078429497
0,980,0.0,975.078429497
0,982,0.0,980.078429497
0,976,0.0,982.078429497
0,970,0.0,976.078429497
0,965,0.0,970.078429497
0,964,0.0,965.078429497
0,963,0.0,964.078429497
0,958,0.0,963.078429497
0,953,0.0,958.078429497
0,950,0.0,953.078429497
0,951,0.0,950.078429497
0,952,0.0,951.078429497
0,952,0.0,952.078429497
0,952,0.0,952.078429497
0,949,0.0,952.078429497
0,947,0.0,949.078429497
0,946,0.0,947.078429497
0,946,0.0,946.078429497
0,947,0.0,946.078429497
0,947,0.0,947.078429497
0,946,0.0,947.078429497
0,939,0.0,946.078429497
0,941,0.0,939.078429497
0,943,0.0,941.078429497
0,945,0.0,943.654900648
0,943,0.0,945.654900648
0,943,0.0,943.654900648
0,940,0.0,943.654900648
0,941,0.0,940.654900648
0,944,0.0,941.654900648
0,946,0.0,944.758430453
0,944,0.0,946.758430453
0,943,0.0,944.758430453
0,939,0.0,943.758430453
0,938,0.0,939.758430453
0,934,0.0,938.758430453
0,929,0.0,934.758430453
0,925,0.0,929.758430453
0,918,0.0,925.758430453
0,902,0.0,918.758430453
0,895,0.0,902.758430453
0,901,0.0,895.758430453
0,918,0.0,901.758430453
0,936,0.0,918.758430453
0,949,0.0,936.758430453
0,958,0.0,949.758430453
0,974,0.0,958.758430453
0,995,0.0,974.758430453
0,1033,0.025,995.758430453
0,1085,0.075,1033.75843045
0,1137,0.05,1085.75843045
0,1176,0.0,1137.75843045
0,1197,0.0,1176.75843045
0,1193,0.0,1197.75843045
0,1148,0.075,1193.75843045
0,1066,0.05,1138.53386239
0,982,0.025,1056.53386239
0,924,0.55,985.995682546
0,904,0.125,914.533862386
0,911,0.15,903.998478139
